chromosome,start,end,transcript_name,score,strand,type,transcript_biotype,species
DAZ1_ENSG00000188120.16,62050,62233,longer_from_REPLICATE2_transcript_16_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,30288,30354,longer_from_REPLICATE1_transcript_5_support_4,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE1_transcript_5_support_4,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,46957,47008,longer_from_REPLICATE1_transcript_5_support_4,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,62284,62398,longer_from_REPLICATE1_transcript_5_support_4,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE1_transcript_5_support_4,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,67799,67953,longer_from_REPLICATE1_transcript_5_support_4,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,31268,31626,longer_from_REPLICATE1_transcript_9_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,31754,31826,longer_from_REPLICATE1_transcript_9_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,41369,41441,longer_from_REPLICATE1_transcript_9_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE1_transcript_9_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,56748,56787,longer_from_REPLICATE1_transcript_9_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,59723,59994,longer_from_REPLICATE1_transcript_9_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,36586,36662,REPLICATE1_transcript_7_support_8REPLICATE2_transcript_11_support_5,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,46142,46214,REPLICATE1_transcript_7_support_8REPLICATE2_transcript_11_support_5,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,55928,56000,REPLICATE1_transcript_7_support_8REPLICATE2_transcript_11_support_5,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,59129,59164,REPLICATE1_transcript_7_support_8REPLICATE2_transcript_11_support_5,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,63737,63836,REPLICATE1_transcript_7_support_8REPLICATE2_transcript_11_support_5,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,67799,67962,REPLICATE1_transcript_7_support_8REPLICATE2_transcript_11_support_5,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,36630,36662,longer_from_REPLICATE1_transcript_0_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE1_transcript_0_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,55928,56000,longer_from_REPLICATE1_transcript_0_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,59129,59164,longer_from_REPLICATE1_transcript_0_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE1_transcript_0_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,67799,67960,longer_from_REPLICATE1_transcript_0_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,36630,36662,longer_from_REPLICATE1_transcript_15_support_3,49,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,41369,41441,longer_from_REPLICATE1_transcript_15_support_3,49,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,43765,43837,longer_from_REPLICATE1_transcript_15_support_3,49,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE1_transcript_15_support_3,49,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,55928,56000,longer_from_REPLICATE1_transcript_15_support_3,49,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,58641,58751,longer_from_REPLICATE1_transcript_15_support_3,49,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,36635,36662,longer_from_REPLICATE1_transcript_14_support_7,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE1_transcript_14_support_7,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,55928,56000,longer_from_REPLICATE1_transcript_14_support_7,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,59129,59164,longer_from_REPLICATE1_transcript_14_support_7,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE1_transcript_14_support_7,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,65405,65501,longer_from_REPLICATE1_transcript_14_support_7,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,67799,67962,longer_from_REPLICATE1_transcript_14_support_7,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,41365,41441,longer_from_REPLICATE1_transcript_176_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE1_transcript_176_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,59129,59164,longer_from_REPLICATE1_transcript_176_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,67799,69649,longer_from_REPLICATE1_transcript_176_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,41365,41441,REPLICATE1_transcript_15_support_5REPLICATE2_transcript_19_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,46142,46214,REPLICATE1_transcript_15_support_5REPLICATE2_transcript_19_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,56748,56787,REPLICATE1_transcript_15_support_5REPLICATE2_transcript_19_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,59723,59994,REPLICATE1_transcript_15_support_5REPLICATE2_transcript_19_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,41365,41441,longer_from_REPLICATE2_transcript_10_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,55928,56000,longer_from_REPLICATE2_transcript_10_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,59129,59164,longer_from_REPLICATE2_transcript_10_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE2_transcript_10_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,67799,67962,longer_from_REPLICATE2_transcript_10_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,41414,41441,REPLICATE1_transcript_245_support_5REPLICATE2_transcript_117_support_5,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,55928,56000,REPLICATE1_transcript_245_support_5REPLICATE2_transcript_117_support_5,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,59129,59164,REPLICATE1_transcript_245_support_5REPLICATE2_transcript_117_support_5,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,63737,63836,REPLICATE1_transcript_245_support_5REPLICATE2_transcript_117_support_5,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,67799,69649,REPLICATE1_transcript_245_support_5REPLICATE2_transcript_117_support_5,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,46137,46214,longer_from_REPLICATE1_transcript_8_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,59129,59180,longer_from_REPLICATE1_transcript_8_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,62284,62398,longer_from_REPLICATE1_transcript_8_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE1_transcript_8_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,67799,67961,longer_from_REPLICATE1_transcript_8_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,55924,56000,longer_from_REPLICATE2_transcript_8_support_5,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,59129,59164,longer_from_REPLICATE2_transcript_8_support_5,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,62284,63121,longer_from_REPLICATE2_transcript_8_support_5,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,55924,56000,longer_from_REPLICATE1_transcript_16_support_7,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,59129,59164,longer_from_REPLICATE1_transcript_16_support_7,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,59723,59994,longer_from_REPLICATE1_transcript_16_support_7,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,55924,56000,REPLICATE1_transcript_13_support_3REPLICATE2_transcript_19_support_5,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,59129,59164,REPLICATE1_transcript_13_support_3REPLICATE2_transcript_19_support_5,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,63737,63836,REPLICATE1_transcript_13_support_3REPLICATE2_transcript_19_support_5,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,67799,67962,REPLICATE1_transcript_13_support_3REPLICATE2_transcript_19_support_5,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,63784,63836,REPLICATE1_transcript_207_support_3REPLICATE2_transcript_181_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,67799,69649,REPLICATE1_transcript_207_support_3REPLICATE2_transcript_181_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,0,213,longer_from_REPLICATE2_transcript_4_support_5,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,28500,28647,longer_from_REPLICATE2_transcript_4_support_5,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,28921,29013,longer_from_REPLICATE2_transcript_4_support_5,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,29573,29625,longer_from_REPLICATE2_transcript_4_support_5,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,30061,30125,longer_from_REPLICATE2_transcript_4_support_5,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,30214,30354,longer_from_REPLICATE2_transcript_4_support_5,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE2_transcript_4_support_5,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,46957,47008,longer_from_REPLICATE2_transcript_4_support_5,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,62284,62398,longer_from_REPLICATE2_transcript_4_support_5,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE2_transcript_4_support_5,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,67799,67953,longer_from_REPLICATE2_transcript_4_support_5,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,2,213,REPLICATE1_transcript_23_support_2REPLICATE2_transcript_36_support_8,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,28500,28647,REPLICATE1_transcript_23_support_2REPLICATE2_transcript_36_support_8,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,28921,29013,REPLICATE1_transcript_23_support_2REPLICATE2_transcript_36_support_8,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,29573,29625,REPLICATE1_transcript_23_support_2REPLICATE2_transcript_36_support_8,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,30061,30125,REPLICATE1_transcript_23_support_2REPLICATE2_transcript_36_support_8,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,30214,30354,REPLICATE1_transcript_23_support_2REPLICATE2_transcript_36_support_8,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,46142,46214,REPLICATE1_transcript_23_support_2REPLICATE2_transcript_36_support_8,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,46957,47008,REPLICATE1_transcript_23_support_2REPLICATE2_transcript_36_support_8,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,62284,62398,REPLICATE1_transcript_23_support_2REPLICATE2_transcript_36_support_8,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,63737,63836,REPLICATE1_transcript_23_support_2REPLICATE2_transcript_36_support_8,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,67799,69649,REPLICATE1_transcript_23_support_2REPLICATE2_transcript_36_support_8,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,28982,29013,REPLICATE1_transcript_76_support_3REPLICATE2_transcript_30_support_6,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,29573,29625,REPLICATE1_transcript_76_support_3REPLICATE2_transcript_30_support_6,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,30061,30125,REPLICATE1_transcript_76_support_3REPLICATE2_transcript_30_support_6,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,30214,30354,REPLICATE1_transcript_76_support_3REPLICATE2_transcript_30_support_6,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,46142,46214,REPLICATE1_transcript_76_support_3REPLICATE2_transcript_30_support_6,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,46957,47008,REPLICATE1_transcript_76_support_3REPLICATE2_transcript_30_support_6,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,62284,62398,REPLICATE1_transcript_76_support_3REPLICATE2_transcript_30_support_6,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,63737,63836,REPLICATE1_transcript_76_support_3REPLICATE2_transcript_30_support_6,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,67799,67953,REPLICATE1_transcript_76_support_3REPLICATE2_transcript_30_support_6,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,29572,29625,longer_from_REPLICATE2_transcript_18_support_3_1,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,30061,30125,longer_from_REPLICATE2_transcript_18_support_3_1,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,30214,30354,longer_from_REPLICATE2_transcript_18_support_3_1,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE2_transcript_18_support_3_1,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,46957,47008,longer_from_REPLICATE2_transcript_18_support_3_1,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,62284,62398,longer_from_REPLICATE2_transcript_18_support_3_1,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE2_transcript_18_support_3_1,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,67799,67957,longer_from_REPLICATE2_transcript_18_support_3_1,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,30256,30354,longer_from_REPLICATE1_transcript_57_support_6,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE1_transcript_57_support_6,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,46957,47008,longer_from_REPLICATE1_transcript_57_support_6,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,62284,62398,longer_from_REPLICATE1_transcript_57_support_6,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE1_transcript_57_support_6,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,67799,67957,longer_from_REPLICATE1_transcript_57_support_6,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,30288,30354,longer_from_REPLICATE2_transcript_7_support_6_1,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE2_transcript_7_support_6_1,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,46957,47008,longer_from_REPLICATE2_transcript_7_support_6_1,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,62284,62398,longer_from_REPLICATE2_transcript_7_support_6_1,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE2_transcript_7_support_6_1,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,67799,69649,longer_from_REPLICATE2_transcript_7_support_6_1,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,30288,30354,REPLICATE1_transcript_12_support_2REPLICATE2_transcript_14_support_8,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,46142,46214,REPLICATE1_transcript_12_support_2REPLICATE2_transcript_14_support_8,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,46957,47008,REPLICATE1_transcript_12_support_2REPLICATE2_transcript_14_support_8,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,62284,62398,REPLICATE1_transcript_12_support_2REPLICATE2_transcript_14_support_8,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,63737,63836,REPLICATE1_transcript_12_support_2REPLICATE2_transcript_14_support_8,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,67799,68070,REPLICATE1_transcript_12_support_2REPLICATE2_transcript_14_support_8,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,35025,36886,longer_from_REPLICATE1_transcript_182_support_4,12,-,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,36630,36662,longer_from_REPLICATE1_transcript_47_support_15,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE1_transcript_47_support_15,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,55928,56000,longer_from_REPLICATE1_transcript_47_support_15,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,59129,59164,longer_from_REPLICATE1_transcript_47_support_15,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE1_transcript_47_support_15,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,67799,68088,longer_from_REPLICATE1_transcript_47_support_15,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,41365,41441,longer_from_REPLICATE2_transcript_1_support_8,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE2_transcript_1_support_8,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,56748,56787,longer_from_REPLICATE2_transcript_1_support_8,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,59723,59994,longer_from_REPLICATE2_transcript_1_support_8,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,41365,41441,longer_from_REPLICATE1_transcript_2_support_2,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,55928,56000,longer_from_REPLICATE1_transcript_2_support_2,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,59129,59164,longer_from_REPLICATE1_transcript_2_support_2,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE1_transcript_2_support_2,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,67799,67965,longer_from_REPLICATE1_transcript_2_support_2,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,41365,41441,longer_from_REPLICATE2_transcript_88_support_8,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE2_transcript_88_support_8,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,56748,56787,longer_from_REPLICATE2_transcript_88_support_8,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,59723,59829,longer_from_REPLICATE2_transcript_88_support_8,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,41379,41441,longer_from_REPLICATE1_transcript_26_support_16,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE1_transcript_26_support_16,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,56748,56787,longer_from_REPLICATE1_transcript_26_support_16,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,59723,59994,longer_from_REPLICATE1_transcript_26_support_16,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,41379,41441,longer_from_REPLICATE1_transcript_21_support_9,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,55928,56000,longer_from_REPLICATE1_transcript_21_support_9,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,59129,59164,longer_from_REPLICATE1_transcript_21_support_9,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,59723,59827,longer_from_REPLICATE1_transcript_21_support_9,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,41391,41441,longer_from_REPLICATE2_transcript_6_support_6,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE2_transcript_6_support_6,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,56748,56787,longer_from_REPLICATE2_transcript_6_support_6,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,59723,59994,longer_from_REPLICATE2_transcript_6_support_6,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,41397,41441,longer_from_REPLICATE1_transcript_117_support_4,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,55928,56000,longer_from_REPLICATE1_transcript_117_support_4,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,59129,59164,longer_from_REPLICATE1_transcript_117_support_4,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE1_transcript_117_support_4,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,67799,68000,longer_from_REPLICATE1_transcript_117_support_4,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,41397,41441,longer_from_REPLICATE1_transcript_31_support_2,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE1_transcript_31_support_2,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,56748,56787,longer_from_REPLICATE1_transcript_31_support_2,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,59723,59994,longer_from_REPLICATE1_transcript_31_support_2,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,41397,41441,REPLICATE1_transcript_23_support_5REPLICATE2_transcript_26_support_13,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,55928,56000,REPLICATE1_transcript_23_support_5REPLICATE2_transcript_26_support_13,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,59129,59164,REPLICATE1_transcript_23_support_5REPLICATE2_transcript_26_support_13,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,63737,63836,REPLICATE1_transcript_23_support_5REPLICATE2_transcript_26_support_13,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,67799,67962,REPLICATE1_transcript_23_support_5REPLICATE2_transcript_26_support_13,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,42206,42415,longer_from_REPLICATE2_transcript_75_support_3,54,-,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,47164,47249,longer_from_REPLICATE2_transcript_75_support_3,54,-,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,57041,59143,longer_from_REPLICATE2_transcript_75_support_3,54,-,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,42206,42415,longer_from_REPLICATE2_transcript_20_support_3,57,-,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,47164,47249,longer_from_REPLICATE2_transcript_20_support_3,57,-,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,57041,59105,longer_from_REPLICATE2_transcript_20_support_3,57,-,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,42206,42415,longer_from_REPLICATE2_transcript_60_support_5,60,-,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,47164,47249,longer_from_REPLICATE2_transcript_60_support_5,60,-,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,57041,58831,longer_from_REPLICATE2_transcript_60_support_5,60,-,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,55924,56000,longer_from_REPLICATE1_transcript_75_support_20,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,59129,59164,longer_from_REPLICATE1_transcript_75_support_20,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE1_transcript_75_support_20,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,67799,68088,longer_from_REPLICATE1_transcript_75_support_20,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,55924,56000,longer_from_REPLICATE2_transcript_4_support_4,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,59129,59164,longer_from_REPLICATE2_transcript_4_support_4,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE2_transcript_4_support_4,60,+,exon,protein-coding,Sumatran orangutan
DAZ1_ENSG00000188120.16,67799,67965,longer_from_REPLICATE2_transcript_4_support_4,60,+,exon,protein-coding,Sumatran orangutan
